"subID","trait","predicted","selfResp","trialTotalT2","sideChoice","optionChoice","optionLeft","optionRight","RT","Estimator","valence","desirability","category","interpersonal","observability","prevalence","clusterName","cluster","outDegree","inDegree","between","eigen","close","efficiency","transitivity","pageRank","Idx","ingChoice","ingChoiceN","SE","novel","oSE","iSE","sSE","eSE","WSR","oWSR","iWSR","fam","entropy","slope","nlslope","seHomoph","neighAveInSE","neighAveOutSE","neighAveAllSE","groupHomoph","ConDeb","conf","decep","Serious","UnderstandIns","UnderstandTr","Usable","DS","Proto","SCC","SI","RSE","NTB","NFC","SING.Ind","SING.Inter"
51185,"Romantic",NA,5,11,2,"Underestimator","Underestimator","Overestimator",1.076,"Underestimator","positive",5.562,1.873,5.444,4.947,4.316,"Respectful",2,11,16,80.9656198566839,0.300490823316398,0.00367647058823529,0.5,0.259259259259259,0.00664492973237414,111,"Ingroup",1,0.205321587668916,0,0.220113191296795,0.215746165902628,0.206095388033623,1.22791988536864,4.79131550653583,4.84173827326299,4.78870296702119,17.0982923934243,1.92521475057087,0.0274374217005632,0.390360027551651,0.0479704799779029,4.28571428571429,3.5,4.11111111111111,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Understanding",NA,5,12,2,"Underestimator","Underestimator","Overestimator",0.877,"Underestimator","positive",6.562,1.667,5.111,4.632,5.053,"Respectful",2,33,20,130.23702431815,0.411702392468322,0.004,0.719381313131313,0.298984034833091,0.00488241668393915,134,"Ingroup",1,0.313267851063901,0,0.363849709733243,0.343645977330169,0.314486699727251,1.36788787218484,4.8018686402521,4.85844621417779,4.8086605587134,26.0302565394488,1.8838616512557,0.0257519550031592,0.390360027551651,0.0479704799779029,4.88888888888889,4.89473684210526,4.875,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Prideful",4.71973963317033,NA,13,1,"Overestimator","Underestimator","Overestimator",1.079,"Underestimator","positive",4.312,1.853,3.833,4.737,5.263,"Thoughtful",3,7,11,34.9814731207201,0.139809296496503,0.00359712230215827,0.73015873015873,0.287581699346405,0.00430504419151024,98,"Outgroup",0,0.176026188431483,1,0.178877186973001,0.180734801653968,0.176161323901115,1.19246928714198,4.74232546154416,4.80601321247266,4.74892651597797,14.8101284388213,1.83523937042434,0.0275213110038526,0.390360027551651,0.0479704799779029,5.5,4.33333333333333,4.91666666666667,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Confident",NA,6,14,2,"Underestimator","Underestimator","Overestimator",3.312,"Underestimator","positive",6.5,1.551,4.667,5.632,4.947,"Thoughtful",3,20,16,100.430556818367,0.221801716953096,0.00380228136882129,0.676315789473684,0.255555555555556,0.00406357033086847,17,"Ingroup",1,0.260864531294352,0,0.279953035271804,0.272588063675319,0.261090666285267,1.29805180812407,4.77573886576272,4.82984039475999,4.76705229933238,21.7945224628239,1.85302131475652,0.0306157673908268,0.487950026988983,0.0479704799779029,4.55555555555556,4.08333333333333,4.33333333333333,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Flexible",4.75510630145891,NA,15,1,"Overestimator","Underestimator","Overestimator",2.313,"Underestimator","positive",5.75,1.263,4.667,5.053,5.053,"Respectful",2,30,23,316.180242884757,0.444586573662182,0.004,0.647126436781609,0.232946298984035,0.00897713547596173,43,"Outgroup",0,0.282997822599129,1,0.324869578694819,0.306544728363983,0.283305728924112,1.32710227218037,4.77012997916543,4.83261845775144,4.76838441689766,23.6714998774118,1.91300512676039,0.0238528664709081,0.390360027551651,0.0479704799779029,4.64285714285714,4.57894736842105,4.55555555555556,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Dignified",NA,NA,16,NA,NA,"Underestimator","Overestimator",1.732,"Underestimator","positive",6.062,1.698,4.444,5,3.579,"Level-headed",1,10,51,199.920747050272,0.944180743723627,0.00416666666666667,0.692592592592593,0.286885245901639,0.0169972009984526,31,NA,NA,0.329391318164362,0,0.365764020903134,0.36215433296544,0.329841133402748,1.39012172905014,4.76991070951089,4.84326608554326,4.75850734678868,27.5533744657994,1.82751884000095,0.0295220062081894,0.390360027551651,0.0479704799779029,4.72727272727273,3.83333333333333,4.73529411764706,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Cooperative",NA,5,17,2,"Underestimator","Underestimator","Overestimator",1.01,"Underestimator","positive",6.562,1.622,5.722,5.211,5.474,"Respectful",2,48,14,177.267727513521,0.283933029698234,0.004149377593361,0.679964539007092,0.27392913802221,0.00396664593901097,22,"Ingroup",1,0.321357584142381,0,0.379582660099181,0.34883089042066,0.322657270246483,1.37899860077246,4.82298566761804,4.85462459705167,4.81434955409103,26.5855395204058,1.87413687174253,0.026391693699735,0.390360027551651,0.0479704799779029,5,4.96,4.96428571428571,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Dedicated",4.76183426562404,NA,18,2,"Underestimator","Underestimator","Overestimator",0.812,"Underestimator","positive",5.5,1.993,4.389,4.842,5.105,"Knowledgeable",1,26,32,253.642169221263,0.485717531431399,0.00401606425702811,0.667948717948718,0.216575922565033,0.0079051325081035,25,"Ingroup",1,0.295402145310554,1,0.319445050847375,0.325188239934142,0.296659256406472,1.34366659927323,4.78938949812532,4.83490725822893,4.77006863309158,24.6097036010636,1.81498415764159,0.0291242126505574,0.390360027551651,0.0479704799779029,5.17647058823529,5.125,5.11538461538461,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Prompt",NA,6,19,2,"Underestimator","Underestimator","Overestimator",0.677,"Underestimator","positive",5.688,1.691,4,5.056,4.722,"Knowledgeable",1,10,14,22.8071607060365,0.222958244774219,0.00359712230215827,0.711111111111111,0.344202898550725,0.00355918372820016,99,"Ingroup",1,0.219337694707615,0,0.227508901658569,0.235797364190258,0.219838527390407,1.24525172060839,4.81758699133221,4.8283832295325,4.78266231870992,18.1658868528574,1.7708748807129,0.0302651392791966,0.390360027551651,0.0479704799779029,4.9,5.33333333333333,5.07692307692308,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Scientific",NA,6,20,2,"Underestimator","Underestimator","Overestimator",0.796,"Underestimator","positive",5.188,1.869,3.111,5.263,3.947,"Knowledgeable",1,18,39,222.758561648051,0.666535758460239,0.00404858299595142,0.721132897603486,0.244987468671679,0.0110766118869186,112,"Ingroup",1,0.306888897224166,0,0.32954898621928,0.342647952463494,0.30853224591522,1.35918994990655,4.83337490493697,4.86735609373395,4.83444750517825,25.3339896864547,1.79151472309162,0.0312034726116627,0.390360027551651,0.0479704799779029,4.92,4.46153846153846,4.79310344827586,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Neat",NA,6,21,2,"Underestimator","Underestimator","Overestimator",0.713,"Underestimator","positive",5.75,1.873,3.5,5.158,4.474,"Level-headed",1,13,9,32.0784928266783,0.160431961032845,0.00354609929078014,0.641025641025641,0.311688311688312,0.00319177433058689,79,"Ingroup",1,0.19607036873154,0,0.194547987919123,0.201840466758234,0.19671181060222,1.21661251380157,4.85147992088269,4.88695976237813,4.7833089993696,16.1254047011805,1.74360656273311,0.0320394891461216,0.390360027551651,0.0479704799779029,4.75,4.66666666666667,4.61111111111111,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Fair",4.76499594533337,NA,22,2,"Underestimator","Underestimator","Overestimator",0.86,"Underestimator","positive",6.188,1.404,5,4.684,4.789,"Respectful",2,26,16,57.6600141084971,0.327225164637839,0.00384615384615385,0.796410256410256,0.344947735191638,0.00430367121754567,40,"Ingroup",1,0.297003742017017,1,0.332932335007089,0.320968844544678,0.297767905685458,1.34582033552127,4.80692954849914,4.85817132416103,4.81011967326343,24.6528458279132,1.85884667403692,0.0256774811718565,0.390360027551651,0.0479704799779029,5.33333333333333,4.86666666666667,5,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Enthusiastic",4.73690442549658,NA,23,2,"Underestimator","Underestimator","Overestimator",1.16,"Underestimator","positive",6.062,1.6,4.667,5.579,5,"Outgoing",4,12,27,201.299972850007,0.394137553668214,0.00381679389312977,0.577020202020202,0.209176788124157,0.00853540809683583,36,"Ingroup",1,0.219186092872077,1,0.244345316579922,0.228563731002,0.219311770820184,1.245062952471,4.78238691434679,4.82101320077397,4.7691809908698,18.2869459586383,1.90310453628659,0.0247927245418125,0.390360027551651,0.0479704799779029,4.5,4.33333333333333,4.5,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Hospitable",4.76138219305591,NA,24,1,"Overestimator","Underestimator","Overestimator",3.043,"Underestimator","positive",6,1.766,5.444,5.263,5.158,"Respectful",2,12,35,89.4934410710167,0.698002012053014,0.00395256916996047,0.707070707070707,0.324699352451434,0.0119851319651691,61,"Outgroup",0,0.294016116473251,1,0.337302787936886,0.318737272280172,0.294378034349413,1.34180552866562,4.78930300297408,4.85029785340447,4.79806020722643,24.4946770751356,1.88029043437265,0.0240306066460636,0.390360027551651,0.0479704799779029,4.88235294117647,4,4.73684210526316,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Conscientious",NA,5,25,2,"Underestimator","Underestimator","Overestimator",2.582,"Underestimator","positive",5.938,1.704,4.889,4.684,4.105,"Level-headed",1,17,19,68.3888903375529,0.411361150283678,0.00383141762452107,0.686274509803922,0.403174603174603,0.00532229089254728,18,"Ingroup",1,0.300338775122868,0,0.326131147273799,0.325339806875049,0.301555526208747,1.35031618362883,4.79381062631212,4.86905172146011,4.7964618905401,24.9978942881633,1.89574829113261,0.0267812727783732,0.390360027551651,0.0479704799779029,4.84615384615385,4.5,4.76470588235294,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Natural",NA,4,26,1,"Overestimator","Underestimator","Overestimator",1.467,"Underestimator","positive",5.625,1.455,4.167,4.789,4.895,"Thoughtful",3,10,9,27.0116525644735,0.14279047663039,0.00357142857142857,0.433333333333333,0.245614035087719,0.00235283062895716,78,"Outgroup",0,0.177059521788081,0,0.180900952575909,0.185550510137591,0.176564959475522,1.19370214229858,4.75678074942396,4.85679823367116,4.76995525112709,14.8517984988061,1.89391068159063,0.0235741639055771,0.390360027551651,0.0479704799779029,4.57142857142857,4.5,4.5,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Elegant",NA,3,27,2,"Underestimator","Underestimator","Overestimator",1.863,"Underestimator","positive",5.188,1.197,4,5.421,3.579,"Level-headed",1,5,18,26.1614709804237,0.384286587923198,0.00359712230215827,0.783333333333333,0.383399209486166,0.00761332305849378,35,"Ingroup",1,0.214798457944753,0,0.212484544275652,0.223563616053336,0.213136244559292,1.23961203783053,4.6432013911923,4.79600484786929,4.64851315179192,18.4580804275537,1.80947515300078,0.0289973741743817,0.390360027551651,0.0479704799779029,4.7,3.66666666666667,4.63636363636364,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Humble",NA,5,28,1,"Overestimator","Underestimator","Overestimator",3.614,"Underestimator","positive",6.062,1.622,4.833,5.684,4.579,"Respectful",2,19,27,134.867637653457,0.516096747315697,0.00396825396825397,0.713450292397661,0.323671497584541,0.00831273347862267,62,"Outgroup",0,0.293563306098196,0,0.333348477579802,0.318118893213331,0.29384046415584,1.34119808274022,4.78081552994065,4.84932044286868,4.79537293287694,24.5003720389593,1.93144155751522,0.0242572169320117,0.390360027551651,0.0479704799779029,4.8125,4.38461538461539,4.62962962962963,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Studious",NA,5,29,2,"Underestimator","Underestimator","Overestimator",0.832,"Underestimator","positive",5.375,1.829,3.611,4.684,3.684,"Knowledgeable",1,17,24,81.7334372050156,0.380168099996867,0.00389105058365759,0.779411764705882,0.380487804878049,0.00577493132472019,126,"Ingroup",1,0.295902427999054,0,0.31448068122352,0.327439660072915,0.29779506680783,1.34433898058831,4.82250542032358,4.86386232216901,4.79189736095527,24.4821018290738,1.77856205889598,0.0309030773261503,0.390360027551651,0.0479704799779029,5.16666666666667,4.66666666666667,4.90909090909091,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Sociable",NA,3,30,1,"Overestimator","Underestimator","Overestimator",1.577,"Underestimator","positive",6.125,1.409,6,5.474,5.579,"Outgoing",4,23,25,262.580215450082,0.390649155721686,0.00386100386100386,0.704545454545454,0.237588652482269,0.00988090268504445,121,"Outgroup",0,0.242670335655474,0,0.281097150780756,0.256176394353345,0.241708134685396,1.27464834873497,4.6914020521626,4.74109171934123,4.69059510848958,20.6389183553135,1.96775062829258,0.0205762333451002,0.390360027551651,0.0479704799779029,4.8125,4.58333333333333,4.76190476190476,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Reserved",NA,4,31,2,"Underestimator","Underestimator","Overestimator",0.766,"Underestimator","positive",4.625,1.59,3.833,5.316,4.368,"Level-headed",1,20,9,70.7284377153017,0.1760860248086,0.0036231884057971,0.710526315789474,0.278325123152709,0.00420768498247037,108,"Ingroup",1,0.223886710364956,0,0.238188878373996,0.233666555018834,0.223517930308034,1.25092929407732,4.70415385859498,4.79325752363527,4.73269794337392,18.9897694932747,1.79309147844555,0.0320247630427583,0.390360027551651,0.0479704799779029,4.8,4.75,4.86666666666667,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Gentle",4.73482075140577,NA,32,2,"Underestimator","Underestimator","Overestimator",0.919,"Underestimator","positive",5.562,1.417,4.778,4.842,4.526,"Respectful",2,25,21,194.442272759648,0.381916654953075,0.00387596899224806,0.695,0.218357487922705,0.00654409996264549,50,"Ingroup",1,0.248081499353531,1,0.281419759721458,0.268680706591512,0.247549821868505,1.28156437460601,4.69645679992953,4.79272569102157,4.7180716019846,21.0764247301379,1.89766500082638,0.0244392587690044,0.390360027551651,0.0479704799779029,4.78571428571429,4.23076923076923,4.59090909090909,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Fearless",NA,4,33,1,"Overestimator","Underestimator","Overestimator",1.419,"Underestimator","positive",5.625,1.618,3.889,4.684,3.684,"Thoughtful",3,4,15,30.6414206909766,0.254102813875469,0.003584229390681,0.833333333333333,0.315789473684211,0.00556336092334329,42,"Outgroup",0,0.178234523602957,0,0.178527970741536,0.179924527246258,0.178196165330443,1.1951055688351,4.68734102949477,4.77306555018596,4.72862657020952,15.1718371823365,1.80712408773225,0.0272337832164351,0.390360027551651,0.0479704799779029,4.66666666666667,4,4.63636363636364,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Nice",4.75714482408494,NA,34,2,"Underestimator","Underestimator","Overestimator",1.33,"Underestimator","positive",6.25,1.519,5.611,5,5.053,"Respectful",2,29,32,270.035337036305,0.642962521592631,0.00403225806451613,0.729885057471264,0.244808743169399,0.0101178156081194,80,"Ingroup",1,0.285454573368184,1,0.335003498447164,0.309399121887172,0.285135882431129,1.33036663993528,4.77887510302005,4.83015170742178,4.77917146240453,23.8333022559907,1.92363959003889,0.0233057892519604,0.390360027551651,0.0479704799779029,5.15,4.94117647058824,5,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Unenvious",NA,4,35,1,"Overestimator","Underestimator","Overestimator",1.911,"Underestimator","positive",5.625,1.759,4.778,3.684,3.316,"Respectful",2,0,12,0,0.31133559105958,0.00341296928327645,0,0.757575757575758,0.00484889082170123,135,"Outgroup",0,0.169373269455066,0,0.181424408649386,0.175548019328237,0.16896009907902,1.184562217305,4.74405678801564,4.84704540345411,4.74440541185172,14.2451782371768,1.88404461687032,0.0220360826264179,0.390360027551651,0.0479704799779029,5.33333333333333,NA,5.33333333333333,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Lucky",4.69646298196768,NA,36,1,"Overestimator","Underestimator","Overestimator",1.596,"Underestimator","positive",5.75,1.543,3.111,4.105,3.789,"Thoughtful",3,4,2,1.14526622754191,0.0242978613950386,0.00328947368421053,0.833333333333333,0.533333333333333,0.00140508799076347,73,"Outgroup",0,0.0886129029411717,1,0.0929527308225989,0.0873731213778723,0.0886746575481607,1.0926576099045,4.79238313216128,4.80496341667619,4.76644084585129,7.37765476976427,1.83784109207597,0.0237817786226937,0.390360027551651,0.0479704799779029,NA,4.33333333333333,4.33333333333333,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Respectful",NA,5,37,2,"Underestimator","Underestimator","Overestimator",2.582,"Underestimator","positive",6.375,1.551,5.667,5.316,5.158,"Respectful",2,54,33,451.568615859838,0.686888443405123,0.00427350427350427,0.702422548334498,0.18925421010425,0.00976466561258051,110,"Ingroup",1,0.355011781743695,0,0.413768315298807,0.392448412399511,0.355499327897547,1.4261974572754,4.78619334421139,4.85677483016513,4.78932061362329,29.5954824071307,1.88914732479244,0.0253205741106564,0.390360027551651,0.0479704799779029,4.85,4.90625,4.85714285714286,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Persevering",4.75074473759144,NA,38,2,"Underestimator","Underestimator","Overestimator",1.51,"Underestimator","positive",5.812,1.724,3.556,4.737,4.895,"Knowledgeable",1,32,14,132.459646922014,0.223930975297283,0.00390625,0.651545698924731,0.232850241545894,0.00438246483171956,91,"Ingroup",1,0.26592330397264,1,0.285249178285771,0.282600055640739,0.266595809522628,1.30463499452848,4.77654657803751,4.84517266798739,4.7779399120438,22.2134122533098,1.82349992598917,0.0294330772593053,0.390360027551651,0.0479704799779029,4.71428571428571,4.72222222222222,4.68181818181818,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Clean-cut",NA,5,39,2,"Underestimator","Underestimator","Overestimator",1.497,"Underestimator","positive",5.562,2.166,2.944,4.842,4.842,"Level-headed",1,3,11,4.80998700253689,0.221821524550868,0.00340136054421769,0.833333333333333,0.428571428571429,0.00385185555356201,9,"Ingroup",1,0.176244012993223,0,0.171073132256766,0.175331959802884,0.176467240435916,1.19272906453376,4.78668327750045,4.84165070793497,4.72942781707366,14.6910411881308,1.84769786832406,0.0302741808612397,0.390360027551651,0.0479704799779029,4.9,5,4.9,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
51185,"Mature",4.76239263382164,NA,40,2,"Underestimator","Underestimator","Overestimator",1.447,"Underestimator","positive",6.062,1.6,4.444,5.211,4.895,"Level-headed",1,25,26,186.578624767451,0.516147502404439,0.00396825396825397,0.695555555555556,0.258823529411765,0.00691718470863504,75,"Ingroup",1,0.308168636427226,1,0.340435408728451,0.335643782901837,0.308781700546944,1.36093047203951,4.76737213113182,4.8448982390024,4.77602405324439,25.7918372118501,1.83377834380272,0.028673013321949,0.390360027551651,0.0479704799779029,4.92857142857143,4.625,4.66666666666667,0.100843951970257,1,70,1,5,5,5,1,3.92857142857143,5.5,2.5,4,3.2,2.6,4.5,4.6,4
